iteration,dataset,model,rotation,metric,value
5,CIC-IDS-2018,dt,rot,precision,0.9886294292339612
6,CIC-IDS-2018,dt,rot,precision,0.9862627328436346
7,CIC-IDS-2018,dt,rot,precision,0.991339161696217
8,CIC-IDS-2018,dt,rot,precision,0.988567708863077
9,CIC-IDS-2018,dt,rot,precision,0.993925380977404
10,CIC-IDS-2018,dt,rot,precision,0.9850088362550528
11,CIC-IDS-2018,dt,rot,precision,0.9939852700491
12,CIC-IDS-2018,dt,rot,precision,0.9848589265445112
13,CIC-IDS-2018,dt,rot,precision,0.9955821695525638
14,CIC-IDS-2018,dt,rot,precision,0.9880688806888068
15,CIC-IDS-2018,dt,rot,precision,0.9915795108292844
16,CIC-IDS-2018,dt,rot,precision,0.9864982843684648
17,CIC-IDS-2018,dt,rot,precision,0.981071979225838
18,CIC-IDS-2018,dt,rot,precision,0.988976281685549
19,CIC-IDS-2018,dt,rot,precision,0.9894726125025451
20,CIC-IDS-2018,dt,rot,precision,0.9782073456099298
1,CIC-IDS-2018,dt,no_rot,precision,0.960895213768777
2,CIC-IDS-2018,dt,no_rot,precision,0.960895213768777
3,CIC-IDS-2018,dt,no_rot,precision,0.960895213768777
4,CIC-IDS-2018,dt,no_rot,precision,0.960895213768777
5,CIC-IDS-2018,dt,no_rot,precision,0.960895213768777
6,CIC-IDS-2018,dt,no_rot,precision,0.960895213768777
7,CIC-IDS-2018,dt,no_rot,precision,0.960895213768777
8,CIC-IDS-2018,dt,no_rot,precision,0.960895213768777
9,CIC-IDS-2018,dt,no_rot,precision,0.960895213768777
10,CIC-IDS-2018,dt,no_rot,precision,0.960895213768777
11,CIC-IDS-2018,dt,no_rot,precision,0.960895213768777
12,CIC-IDS-2018,dt,no_rot,precision,0.960895213768777
13,CIC-IDS-2018,dt,no_rot,precision,0.960895213768777
14,CIC-IDS-2018,dt,no_rot,precision,0.960895213768777
15,CIC-IDS-2018,dt,no_rot,precision,0.960895213768777
16,CIC-IDS-2018,dt,no_rot,precision,0.960895213768777
17,CIC-IDS-2018,dt,no_rot,precision,0.960895213768777
18,CIC-IDS-2018,dt,no_rot,precision,0.960895213768777
19,CIC-IDS-2018,dt,no_rot,precision,0.960895213768777
20,CIC-IDS-2018,dt,no_rot,precision,0.960895213768777
1,CIC-IDS-2018,lgbm,rot,precision,0.999424673296622
2,CIC-IDS-2018,lgbm,rot,precision,0.9993836545178124
3,CIC-IDS-2018,lgbm,rot,precision,0.999239887421164
4,CIC-IDS-2018,lgbm,rot,precision,0.9992398718054072
5,CIC-IDS-2018,lgbm,rot,precision,0.9994657790379912
6,CIC-IDS-2018,lgbm,rot,precision,0.9987884015114178
7,CIC-IDS-2018,lgbm,rot,precision,0.999342470257053
8,CIC-IDS-2018,lgbm,rot,precision,0.999342524295782
9,CIC-IDS-2018,lgbm,rot,precision,0.9994041381577596
10,CIC-IDS-2018,lgbm,rot,precision,0.9993835531993588
11,CIC-IDS-2018,lgbm,rot,precision,0.9994246496527348
12,CIC-IDS-2018,lgbm,rot,precision,0.9992194240170904
13,CIC-IDS-2018,lgbm,rot,precision,0.9994451864789892
14,CIC-IDS-2018,lgbm,rot,precision,0.9993835278645404
15,CIC-IDS-2018,lgbm,rot,precision,0.999239887421164
16,CIC-IDS-2018,lgbm,rot,precision,0.9991989319092124
17,CIC-IDS-2018,lgbm,rot,precision,0.9992604310043758
18,CIC-IDS-2018,lgbm,rot,precision,0.9994862626636254
19,CIC-IDS-2018,lgbm,rot,precision,0.9994246023591304
20,CIC-IDS-2018,lgbm,rot,precision,0.9993425378040762
1,CIC-IDS-2018,lgbm,no_rot,precision,0.99960897303972
2,CIC-IDS-2018,lgbm,no_rot,precision,0.99960897303972
3,CIC-IDS-2018,lgbm,no_rot,precision,0.99960897303972
4,CIC-IDS-2018,lgbm,no_rot,precision,0.99960897303972
5,CIC-IDS-2018,lgbm,no_rot,precision,0.99960897303972
6,CIC-IDS-2018,lgbm,no_rot,precision,0.99960897303972
7,CIC-IDS-2018,lgbm,no_rot,precision,0.99960897303972
8,CIC-IDS-2018,lgbm,no_rot,precision,0.99960897303972
9,CIC-IDS-2018,lgbm,no_rot,precision,0.99960897303972
10,CIC-IDS-2018,lgbm,no_rot,precision,0.99960897303972
11,CIC-IDS-2018,lgbm,no_rot,precision,0.99960897303972
12,CIC-IDS-2018,lgbm,no_rot,precision,0.99960897303972
13,CIC-IDS-2018,lgbm,no_rot,precision,0.99960897303972
14,CIC-IDS-2018,lgbm,no_rot,precision,0.99960897303972
15,CIC-IDS-2018,lgbm,no_rot,precision,0.99960897303972
16,CIC-IDS-2018,lgbm,no_rot,precision,0.99960897303972
17,CIC-IDS-2018,lgbm,no_rot,precision,0.99960897303972
18,CIC-IDS-2018,lgbm,no_rot,precision,0.99960897303972
19,CIC-IDS-2018,lgbm,no_rot,precision,0.99960897303972
20,CIC-IDS-2018,lgbm,no_rot,precision,0.99960897303972
1,CIC-IDS-2018,catboost,rot,precision,0.986748844375963
2,CIC-IDS-2018,catboost,rot,precision,0.9827847997373604
3,CIC-IDS-2018,catboost,rot,precision,0.9875322530704924
4,CIC-IDS-2018,catboost,rot,precision,0.9814992742809248
5,CIC-IDS-2018,catboost,rot,precision,0.9900809134595638
6,CIC-IDS-2018,catboost,rot,precision,0.99044533410376
7,CIC-IDS-2018,catboost,rot,precision,0.9880513380441276
8,CIC-IDS-2018,catboost,rot,precision,0.9900343927402312
9,CIC-IDS-2018,catboost,rot,precision,0.9865792502466294
10,CIC-IDS-2018,catboost,rot,precision,0.9850881529082222
11,CIC-IDS-2018,catboost,rot,precision,0.9911068009243976
12,CIC-IDS-2018,catboost,rot,precision,0.98521135439346
13,CIC-IDS-2018,catboost,rot,precision,0.98536665570536
14,CIC-IDS-2018,catboost,rot,precision,0.9851978424671636
15,CIC-IDS-2018,catboost,rot,precision,0.9893393269548004
16,CIC-IDS-2018,catboost,rot,precision,0.9814124872057318
17,CIC-IDS-2018,catboost,rot,precision,0.9901139271856684
18,CIC-IDS-2018,catboost,rot,precision,0.9861391440458048
19,CIC-IDS-2018,catboost,rot,precision,0.990704207895226
20,CIC-IDS-2018,catboost,rot,precision,0.983601841196778
1,CIC-IDS-2018,catboost,no_rot,precision,0.9893530065181396
2,CIC-IDS-2018,catboost,no_rot,precision,0.9893530065181396
3,CIC-IDS-2018,catboost,no_rot,precision,0.9893530065181396
4,CIC-IDS-2018,catboost,no_rot,precision,0.9894566948939382
5,CIC-IDS-2018,catboost,no_rot,precision,0.9894566948939382
6,CIC-IDS-2018,catboost,no_rot,precision,0.9894566948939382
7,CIC-IDS-2018,catboost,no_rot,precision,0.9894566948939382
8,CIC-IDS-2018,catboost,no_rot,precision,0.9893530065181396
9,CIC-IDS-2018,catboost,no_rot,precision,0.9894566948939382
10,CIC-IDS-2018,catboost,no_rot,precision,0.9894566948939382
11,CIC-IDS-2018,catboost,no_rot,precision,0.9894566948939382
12,CIC-IDS-2018,catboost,no_rot,precision,0.9893530065181396
13,CIC-IDS-2018,catboost,no_rot,precision,0.9894566948939382
14,CIC-IDS-2018,catboost,no_rot,precision,0.9894566948939382
15,CIC-IDS-2018,catboost,no_rot,precision,0.9893530065181396
16,CIC-IDS-2018,catboost,no_rot,precision,0.9894566948939382
17,CIC-IDS-2018,catboost,no_rot,precision,0.9893530065181396
18,CIC-IDS-2018,catboost,no_rot,precision,0.9893530065181396
19,CIC-IDS-2018,catboost,no_rot,precision,0.9894566948939382
20,CIC-IDS-2018,catboost,no_rot,precision,0.9894566948939382
1,CIC-IDS-2018,xgb,rot,precision,0.9996506945015206
2,CIC-IDS-2018,xgb,rot,precision,0.9995685049724664
3,CIC-IDS-2018,xgb,rot,precision,0.9997533908754624
4,CIC-IDS-2018,xgb,rot,precision,0.999691770266105
5,CIC-IDS-2018,xgb,rot,precision,0.9996712081047202
6,CIC-IDS-2018,xgb,rot,precision,0.9996506657899062
7,CIC-IDS-2018,xgb,rot,precision,0.9996095917151252
8,CIC-IDS-2018,xgb,rot,precision,0.9995890692418328
9,CIC-IDS-2018,xgb,rot,precision,0.9997328291339552
10,CIC-IDS-2018,xgb,rot,precision,0.999712336648311
11,CIC-IDS-2018,xgb,rot,precision,0.9997328510953104
12,CIC-IDS-2018,xgb,rot,precision,0.9996917512638198
13,CIC-IDS-2018,xgb,rot,precision,0.9997123070916302
14,CIC-IDS-2018,xgb,rot,precision,0.9998150127435664
15,CIC-IDS-2018,xgb,rot,precision,0.9997328401150842
16,CIC-IDS-2018,xgb,rot,precision,0.999691770266105
17,CIC-IDS-2018,xgb,rot,precision,0.9997739044643592
18,CIC-IDS-2018,xgb,rot,precision,0.9998355736424548
19,CIC-IDS-2018,xgb,rot,precision,0.9996506873240594
20,CIC-IDS-2018,xgb,rot,precision,0.9997328510953104
1,CIC-IDS-2018,xgb,no_rot,precision,0.99975340607854
2,CIC-IDS-2018,xgb,no_rot,precision,0.99975340607854
3,CIC-IDS-2018,xgb,no_rot,precision,0.99975340607854
4,CIC-IDS-2018,xgb,no_rot,precision,0.99975340607854
5,CIC-IDS-2018,xgb,no_rot,precision,0.99975340607854
6,CIC-IDS-2018,xgb,no_rot,precision,0.99975340607854
7,CIC-IDS-2018,xgb,no_rot,precision,0.99975340607854
8,CIC-IDS-2018,xgb,no_rot,precision,0.99975340607854
9,CIC-IDS-2018,xgb,no_rot,precision,0.99975340607854
10,CIC-IDS-2018,xgb,no_rot,precision,0.99975340607854
11,CIC-IDS-2018,xgb,no_rot,precision,0.99975340607854
12,CIC-IDS-2018,xgb,no_rot,precision,0.99975340607854
13,CIC-IDS-2018,xgb,no_rot,precision,0.99975340607854
14,CIC-IDS-2018,xgb,no_rot,precision,0.99975340607854
15,CIC-IDS-2018,xgb,no_rot,precision,0.99975340607854
16,CIC-IDS-2018,xgb,no_rot,precision,0.99975340607854
17,CIC-IDS-2018,xgb,no_rot,precision,0.99975340607854
18,CIC-IDS-2018,xgb,no_rot,precision,0.99975340607854
19,CIC-IDS-2018,xgb,no_rot,precision,0.99975340607854
20,CIC-IDS-2018,xgb,no_rot,precision,0.99975340607854
1,CIC-IDS-2018,mlp,rot,precision,0.9957958948149368
2,CIC-IDS-2018,mlp,rot,precision,0.995816589386914
3,CIC-IDS-2018,mlp,rot,precision,0.9949969116738728
4,CIC-IDS-2018,mlp,rot,precision,0.9957349486957596
5,CIC-IDS-2018,mlp,rot,precision,0.996370385646525
6,CIC-IDS-2018,mlp,rot,precision,0.9961228319825116
7,CIC-IDS-2018,mlp,rot,precision,0.9953451010277852
8,CIC-IDS-2018,mlp,rot,precision,0.9949557339921764
9,CIC-IDS-2018,mlp,rot,precision,0.9579411648879612
10,CIC-IDS-2018,mlp,rot,precision,0.9964529500319648
11,CIC-IDS-2018,mlp,rot,precision,0.9928302894590876
12,CIC-IDS-2018,mlp,rot,precision,0.9930751053118256
13,CIC-IDS-2018,mlp,rot,precision,0.99485353150668
14,CIC-IDS-2018,mlp,rot,precision,0.9968231046931408
15,CIC-IDS-2018,mlp,rot,precision,0.9960836047326544
16,CIC-IDS-2018,mlp,rot,precision,0.995734597156398
17,CIC-IDS-2018,mlp,rot,precision,0.9948532136533949
18,CIC-IDS-2018,mlp,rot,precision,0.944954841215888
19,CIC-IDS-2018,mlp,rot,precision,0.9935019535266296
20,CIC-IDS-2018,mlp,rot,precision,0.9947302332283496
1,CIC-IDS-2018,mlp,no_rot,precision,0.9964534619984328
2,CIC-IDS-2018,mlp,no_rot,precision,0.9964537544843513
3,CIC-IDS-2018,mlp,no_rot,precision,0.9963305021852066
4,CIC-IDS-2018,mlp,no_rot,precision,0.9970085822743028
5,CIC-IDS-2018,mlp,no_rot,precision,0.9968030690537084
6,CIC-IDS-2018,mlp,no_rot,precision,0.9995035064854464
7,CIC-IDS-2018,mlp,no_rot,precision,0.99684425468721
8,CIC-IDS-2018,mlp,no_rot,precision,0.9991521568303072
9,CIC-IDS-2018,mlp,no_rot,precision,0.999317660194777
10,CIC-IDS-2018,mlp,no_rot,precision,0.9965769666975977
11,CIC-IDS-2018,mlp,no_rot,precision,0.9990697674418604
12,CIC-IDS-2018,mlp,no_rot,precision,0.996782510054656
13,CIC-IDS-2018,mlp,no_rot,precision,0.9991935317107468
14,CIC-IDS-2018,mlp,no_rot,precision,0.9965348678918384
15,CIC-IDS-2018,mlp,no_rot,precision,0.9969673839044416
16,CIC-IDS-2018,mlp,no_rot,precision,0.9991523671697332
17,CIC-IDS-2018,mlp,no_rot,precision,0.9970292740288408
18,CIC-IDS-2018,mlp,no_rot,precision,0.9967620854644448
19,CIC-IDS-2018,mlp,no_rot,precision,0.9990284639394754
20,CIC-IDS-2018,mlp,no_rot,precision,0.9970293353137764
1,CIC-IDS-2018,resnet,rot,precision,0.9914786144021684
2,CIC-IDS-2018,resnet,rot,precision,0.9898170344417808
3,CIC-IDS-2018,resnet,rot,precision,0.9922588858545
4,CIC-IDS-2018,resnet,rot,precision,0.995446960176353
5,CIC-IDS-2018,resnet,rot,precision,0.9949760125187884
6,CIC-IDS-2018,resnet,rot,precision,0.9901651436298816
7,CIC-IDS-2018,resnet,rot,precision,0.9941977696391096
8,CIC-IDS-2018,resnet,rot,precision,0.9903272742176772
9,CIC-IDS-2018,resnet,rot,precision,0.990286686202586
10,CIC-IDS-2018,resnet,rot,precision,0.99309295728323
11,CIC-IDS-2018,resnet,rot,precision,0.9926629261976694
12,CIC-IDS-2018,resnet,rot,precision,0.99148403513092
13,CIC-IDS-2018,resnet,rot,precision,0.9952830188679244
14,CIC-IDS-2018,resnet,rot,precision,0.9941364057195762
15,CIC-IDS-2018,resnet,rot,precision,0.99217659137577
16,CIC-IDS-2018,resnet,rot,precision,0.9912003610108304
17,CIC-IDS-2018,resnet,rot,precision,0.9925219820856274
18,CIC-IDS-2018,resnet,rot,precision,0.994893441779059
19,CIC-IDS-2018,resnet,rot,precision,0.987755268913919
20,CIC-IDS-2018,resnet,rot,precision,0.9926869350862776
1,CIC-IDS-2018,resnet,no_rot,precision,0.9967409913161858
2,CIC-IDS-2018,resnet,no_rot,precision,0.9966171617161717
3,CIC-IDS-2018,resnet,no_rot,precision,0.9969051106938742
4,CIC-IDS-2018,resnet,no_rot,precision,0.9965151765094028
5,CIC-IDS-2018,resnet,no_rot,precision,0.9968853135313532
6,CIC-IDS-2018,resnet,no_rot,precision,0.9965972365436172
7,CIC-IDS-2018,resnet,no_rot,precision,0.9970904438620748
8,CIC-IDS-2018,resnet,no_rot,precision,0.9962685028656248
9,CIC-IDS-2018,resnet,no_rot,precision,0.9968439943068133
10,CIC-IDS-2018,resnet,no_rot,precision,0.9965153202193904
11,CIC-IDS-2018,resnet,no_rot,precision,0.996761885119109
12,CIC-IDS-2018,resnet,no_rot,precision,0.9959392327829654
13,CIC-IDS-2018,resnet,no_rot,precision,0.9968015517632736
14,CIC-IDS-2018,resnet,no_rot,precision,0.9962269597130016
15,CIC-IDS-2018,resnet,no_rot,precision,0.9959796301259716
16,CIC-IDS-2018,resnet,no_rot,precision,0.995796674427709
17,CIC-IDS-2018,resnet,no_rot,precision,0.9964514864558188
18,CIC-IDS-2018,resnet,no_rot,precision,0.9961654228342884
19,CIC-IDS-2018,resnet,no_rot,precision,0.9958373688874236
20,CIC-IDS-2018,resnet,no_rot,precision,0.9962688105545248
1,CIC-IDS-2018,saint,rot,precision,0.99133914828117
2,CIC-IDS-2018,saint,rot,precision,0.9817593290038884
3,CIC-IDS-2018,saint,rot,precision,0.9934399934194292
4,CIC-IDS-2018,saint,rot,precision,0.991847379661574
5,CIC-IDS-2018,saint,rot,precision,0.9933591019367572
6,CIC-IDS-2018,saint,rot,precision,0.9933352532192372
7,CIC-IDS-2018,saint,rot,precision,0.9807764794572182
8,CIC-IDS-2018,saint,rot,precision,0.9949935101056926
9,CIC-IDS-2018,saint,rot,precision,0.9862834213651068
10,CIC-IDS-2018,saint,rot,precision,0.9889002662297768
11,CIC-IDS-2018,saint,rot,precision,0.9932347679463716
12,CIC-IDS-2018,saint,rot,precision,0.988790724538473
13,CIC-IDS-2018,saint,rot,precision,0.9826663682786402
14,CIC-IDS-2018,saint,rot,precision,0.9706089157643089
15,CIC-IDS-2018,saint,rot,precision,0.9702031162371072
16,CIC-IDS-2018,saint,rot,precision,0.9958090755192204
17,CIC-IDS-2018,saint,rot,precision,0.9956501123549178
18,CIC-IDS-2018,saint,rot,precision,0.9909109560935576
19,CIC-IDS-2018,saint,rot,precision,0.9922574550234124
20,CIC-IDS-2018,saint,rot,precision,0.9361610884778074
1,CIC-IDS-2018,saint,no_rot,precision,0.9956297670583384
2,CIC-IDS-2018,saint,no_rot,precision,0.9918866180548424
3,CIC-IDS-2018,saint,no_rot,precision,0.996062423980044
4,CIC-IDS-2018,saint,no_rot,precision,0.987851426226144
5,CIC-IDS-2018,saint,no_rot,precision,0.9865469935188405
6,CIC-IDS-2018,saint,no_rot,precision,0.7684908789386401
7,CIC-IDS-2018,saint,no_rot,precision,0.9607987576650474
8,CIC-IDS-2018,saint,no_rot,precision,0.9886477736111964
9,CIC-IDS-2018,saint,no_rot,precision,0.990923651895355
10,CIC-IDS-2018,saint,no_rot,precision,0.9968436036556434
11,CIC-IDS-2018,saint,no_rot,precision,0.9872479427099692
12,CIC-IDS-2018,saint,no_rot,precision,0.9951377299791913
13,CIC-IDS-2018,saint,no_rot,precision,0.9625307921690652
14,CIC-IDS-2018,saint,no_rot,precision,0.9779948127735452
15,CIC-IDS-2018,saint,no_rot,precision,0.9850214855739716
16,CIC-IDS-2018,saint,no_rot,precision,0.9961036551425568
17,CIC-IDS-2018,saint,no_rot,precision,0.9632002235127424
18,CIC-IDS-2018,saint,no_rot,precision,0.9872487617176308
19,CIC-IDS-2018,saint,no_rot,precision,0.9871547693642454
20,CIC-IDS-2018,saint,no_rot,precision,0.9829767038771846
1,CIC-IDS-2017,rf,rot,precision,0.9157500123316726
2,CIC-IDS-2017,rf,rot,precision,0.9132122556495216
3,CIC-IDS-2017,rf,rot,precision,0.8774496015002344
4,CIC-IDS-2017,rf,rot,precision,0.9079572149747588
5,CIC-IDS-2017,rf,rot,precision,0.9147428008860448
6,CIC-IDS-2017,rf,rot,precision,0.911605410988236
7,CIC-IDS-2017,rf,rot,precision,0.9167354699892416
8,CIC-IDS-2017,rf,rot,precision,0.9046473587991918
9,CIC-IDS-2017,rf,rot,precision,0.9177770866725676
10,CIC-IDS-2017,rf,rot,precision,0.9076543571707698
11,CIC-IDS-2017,rf,rot,precision,0.902702437348126
12,CIC-IDS-2017,rf,rot,precision,0.8841814633217498
13,CIC-IDS-2017,rf,rot,precision,0.916911114215207
14,CIC-IDS-2017,rf,rot,precision,0.9173506724683544
15,CIC-IDS-2017,rf,rot,precision,0.9137448274153184
16,CIC-IDS-2017,rf,rot,precision,0.9067718446601942
17,CIC-IDS-2017,rf,rot,precision,0.9157639713932956
18,CIC-IDS-2017,rf,rot,precision,0.902490337100641
19,CIC-IDS-2017,rf,rot,precision,0.915971601628438
20,CIC-IDS-2017,rf,rot,precision,0.9057509148631946
1,CIC-IDS-2017,rf,no_rot,precision,0.9948492897563228
2,CIC-IDS-2017,rf,no_rot,precision,0.9944786969724856
3,CIC-IDS-2017,rf,no_rot,precision,0.9947135140126506
4,CIC-IDS-2017,rf,no_rot,precision,0.9950370490062556
5,CIC-IDS-2017,rf,no_rot,precision,0.995101663585952
6,CIC-IDS-2017,rf,no_rot,precision,0.9948316836252048
7,CIC-IDS-2017,rf,no_rot,precision,0.9949879896526238
8,CIC-IDS-2017,rf,no_rot,precision,0.9949658230186588
9,CIC-IDS-2017,rf,no_rot,precision,0.9948551125876708
10,CIC-IDS-2017,rf,no_rot,precision,0.9938626243049308
11,CIC-IDS-2017,rf,no_rot,precision,0.9950084348207888
12,CIC-IDS-2017,rf,no_rot,precision,0.9948287007110536
13,CIC-IDS-2017,rf,no_rot,precision,0.9946898159905802
14,CIC-IDS-2017,rf,no_rot,precision,0.9937779416509196
15,CIC-IDS-2017,rf,no_rot,precision,0.9948041751339368
16,CIC-IDS-2017,rf,no_rot,precision,0.9949463482173764
17,CIC-IDS-2017,rf,no_rot,precision,0.9951520188378696
18,CIC-IDS-2017,rf,no_rot,precision,0.9949680308381228
19,CIC-IDS-2017,rf,no_rot,precision,0.9947846956200674
20,CIC-IDS-2017,rf,no_rot,precision,0.994105504587156
1,CIC-IDS-2017,dt,rot,precision,0.8152364097097923
2,CIC-IDS-2017,dt,rot,precision,0.8677238805970149
3,CIC-IDS-2017,dt,rot,precision,0.8974746912893536
4,CIC-IDS-2017,dt,rot,precision,0.8208523655868918
5,CIC-IDS-2017,dt,rot,precision,0.8534955050237969
6,CIC-IDS-2017,dt,rot,precision,0.8235589999627407
7,CIC-IDS-2017,dt,rot,precision,0.8964067829178075
8,CIC-IDS-2017,dt,rot,precision,0.9008778161152832
9,CIC-IDS-2017,dt,rot,precision,0.8420038160507768
10,CIC-IDS-2017,dt,rot,precision,0.8857874805079082
11,CIC-IDS-2017,dt,rot,precision,0.7954011021558456
12,CIC-IDS-2017,dt,rot,precision,0.9038037362142696
13,CIC-IDS-2017,dt,rot,precision,0.863223912463304
14,CIC-IDS-2017,dt,rot,precision,0.9157899510248504
15,CIC-IDS-2017,dt,rot,precision,0.92460036422501
16,CIC-IDS-2017,dt,rot,precision,0.8929053422751905
17,CIC-IDS-2017,dt,rot,precision,0.8443483750023911
18,CIC-IDS-2017,dt,rot,precision,0.86325650357191
19,CIC-IDS-2017,dt,rot,precision,0.894399053232891
20,CIC-IDS-2017,dt,rot,precision,0.8678203071281229
1,CIC-IDS-2017,dt,no_rot,precision,0.9864149413116452
2,CIC-IDS-2017,dt,no_rot,precision,0.9864149413116452
3,CIC-IDS-2017,dt,no_rot,precision,0.9864149413116452
4,CIC-IDS-2017,dt,no_rot,precision,0.9864149413116452
5,CIC-IDS-2017,dt,no_rot,precision,0.986392718752816
6,CIC-IDS-2017,dt,no_rot,precision,0.9864149413116452
7,CIC-IDS-2017,dt,no_rot,precision,0.9864149413116452
8,CIC-IDS-2017,dt,no_rot,precision,0.986414023071377
9,CIC-IDS-2017,dt,no_rot,precision,0.986414023071377
10,CIC-IDS-2017,dt,no_rot,precision,0.9864149413116452
11,CIC-IDS-2017,dt,no_rot,precision,0.9864149413116452
12,CIC-IDS-2017,dt,no_rot,precision,0.9864149413116452
13,CIC-IDS-2017,dt,no_rot,precision,0.9864149413116452
14,CIC-IDS-2017,dt,no_rot,precision,0.986414023071377
15,CIC-IDS-2017,dt,no_rot,precision,0.9864149413116452
16,CIC-IDS-2017,dt,no_rot,precision,0.9864149413116452
17,CIC-IDS-2017,dt,no_rot,precision,0.9864149413116452
18,CIC-IDS-2017,dt,no_rot,precision,0.9864149413116452
19,CIC-IDS-2017,dt,no_rot,precision,0.9864149413116452
20,CIC-IDS-2017,dt,no_rot,precision,0.986392718752816
1,CIC-IDS-2017,lgbm,rot,precision,0.9179373324396782
2,CIC-IDS-2017,lgbm,rot,precision,0.9060576544463556
3,CIC-IDS-2017,lgbm,rot,precision,0.9054286416113976
4,CIC-IDS-2017,lgbm,rot,precision,0.9242318950449596
5,CIC-IDS-2017,lgbm,rot,precision,0.9100595618392036
6,CIC-IDS-2017,lgbm,rot,precision,0.9177301972365784
7,CIC-IDS-2017,lgbm,rot,precision,0.9370343253370084
8,CIC-IDS-2017,lgbm,rot,precision,0.9117961623151934
9,CIC-IDS-2017,lgbm,rot,precision,0.9293730773310704
10,CIC-IDS-2017,lgbm,rot,precision,0.9149954851851074
11,CIC-IDS-2017,lgbm,rot,precision,0.9166366620777296
12,CIC-IDS-2017,lgbm,rot,precision,0.9158496391171932
13,CIC-IDS-2017,lgbm,rot,precision,0.9337156206859936
14,CIC-IDS-2017,lgbm,rot,precision,0.9118176610197234
15,CIC-IDS-2017,lgbm,rot,precision,0.919633327054687
16,CIC-IDS-2017,lgbm,rot,precision,0.9118414512922464
17,CIC-IDS-2017,lgbm,rot,precision,0.9292154999472072
18,CIC-IDS-2017,lgbm,rot,precision,0.9242130546542496
19,CIC-IDS-2017,lgbm,rot,precision,0.93763632128412
20,CIC-IDS-2017,lgbm,rot,precision,0.910882444652323
1,CIC-IDS-2017,lgbm,no_rot,precision,0.997566371681416
2,CIC-IDS-2017,lgbm,no_rot,precision,0.997566371681416
3,CIC-IDS-2017,lgbm,no_rot,precision,0.997566371681416
4,CIC-IDS-2017,lgbm,no_rot,precision,0.997566371681416
5,CIC-IDS-2017,lgbm,no_rot,precision,0.997566371681416
6,CIC-IDS-2017,lgbm,no_rot,precision,0.997566371681416
7,CIC-IDS-2017,lgbm,no_rot,precision,0.997566371681416
8,CIC-IDS-2017,lgbm,no_rot,precision,0.997566371681416
9,CIC-IDS-2017,lgbm,no_rot,precision,0.997566371681416
10,CIC-IDS-2017,lgbm,no_rot,precision,0.997566371681416
11,CIC-IDS-2017,lgbm,no_rot,precision,0.997566371681416
12,CIC-IDS-2017,lgbm,no_rot,precision,0.997566371681416
13,CIC-IDS-2017,lgbm,no_rot,precision,0.997566371681416
14,CIC-IDS-2017,lgbm,no_rot,precision,0.997566371681416
15,CIC-IDS-2017,lgbm,no_rot,precision,0.997566371681416
16,CIC-IDS-2017,lgbm,no_rot,precision,0.997566371681416
17,CIC-IDS-2017,lgbm,no_rot,precision,0.997566371681416
18,CIC-IDS-2017,lgbm,no_rot,precision,0.997566371681416
19,CIC-IDS-2017,lgbm,no_rot,precision,0.997566371681416
20,CIC-IDS-2017,lgbm,no_rot,precision,0.997566371681416
1,CIC-IDS-2017,catboost,rot,precision,0.9070873906076669
2,CIC-IDS-2017,catboost,rot,precision,0.8986284594660788
3,CIC-IDS-2017,catboost,rot,precision,0.9131567197499628
4,CIC-IDS-2017,catboost,rot,precision,0.8809358350706509
5,CIC-IDS-2017,catboost,rot,precision,0.9139420032923896
6,CIC-IDS-2017,catboost,rot,precision,0.9030909179830782
7,CIC-IDS-2017,catboost,rot,precision,0.8966195359952206
8,CIC-IDS-2017,catboost,rot,precision,0.9139126679706352
9,CIC-IDS-2017,catboost,rot,precision,0.909262237410795
